timestamp	pids	cpu_pct	rss_gb	system_mem_mb
2026-09-24T14:14:41+00:00	873819,873822,876247,975525,975557,975589,975621	2987.1	7.849	4843
2026-09-24T14:15:11+00:00	873819,873822,876247,975525,975557,975589,975621	2986.8	9.556	6639
2026-09-24T14:15:41+00:00	873819,873822,876247,975525,975557,975589,975621	2988.4	9.433	6784
2026-09-24T14:16:11+00:00	873819,873822,876247,975525,975557,975589,975621	2987.6	9.122	6450
2026-09-24T14:16:42+00:00	873819,873822,876247,976410,976442,976474,976506	2987.4	8.972	6176
2026-09-24T14:17:12+00:00	873819,873822,876247,976410,976442,976474,976506	2986.8	7.818	5015
2026-09-24T14:17:42+00:00	873819,873822,876247,976410,976442,976474,976506	2988.2	9.429	6873
2026-09-24T14:18:12+00:00	873819,873822,876247,976410,976442,976474,976506	2988.0	8.383	5854
2026-09-24T14:18:42+00:00	873819,873822,876247,977239,977271,977303,977335	2988.2	8.083	5174
2026-09-24T14:19:12+00:00	873819,873822,876247,977239,977271,977303,977335	2987.0	9.485	6764
2026-09-24T14:19:42+00:00	873819,873822,876247,977239,977271,977303,977335	2986.8	9.447	6527
2026-09-24T14:20:12+00:00	873819,873822,876247,977239,977271,977303,977335	2988.0	7.898	5226
2026-09-24T14:20:42+00:00	873819,873822,876247,978188,978220,978252,978284	3005.9	8.856	5129
2026-09-24T14:21:12+00:00	873819,873822,876247,978188,978220,978252,978284	2987.1	9.433	6927
2026-09-24T14:21:42+00:00	873819,873822,876247,978188,978220,978252,978284	2986.8	8.132	5367
2026-09-24T14:22:12+00:00	873819,873822,876247,978188,978220,978252,978284	2988.4	8.955	6483
2026-09-24T14:22:42+00:00	873819,873822,876247,978188,978220,978252,978284	2987.9	7.740	5220
2026-09-24T14:23:12+00:00	873819,873822,876247,979022,979054,979086,979118	2987.7	7.519	4745
2026-09-24T14:23:42+00:00	873819,873822,876247,979022,979054,979086,979118	2986.8	10.810	8031
2026-09-24T14:24:12+00:00	873819,873822,876247,979022,979054,979086,979118	2987.2	9.104	6526
2026-09-24T14:24:43+00:00	873819,873822,876247,979022,979054,979086,979118	2988.0	8.148	5617
2026-09-24T14:25:13+00:00	873819,873822,876247,980148,980180,980212,980244	2990.1	9.223	6463
2026-09-24T14:25:43+00:00	873819,873822,876247,980148,980180,980212,980244	2987.0	10.141	7301
2026-09-24T14:26:13+00:00	873819,873822,876247,980148,980180,980212,980244	2986.8	7.846	4839
2026-09-24T14:26:43+00:00	873819,873822,876247,980148,980180,980212,980244	2988.4	9.865	7272
2026-09-24T14:27:13+00:00	873819,873822,876247,980148,980180,980212,980244	2987.6	7.971	5262
2026-09-24T14:27:43+00:00	873819,873822,876247,980965,980997,981029,981061	2987.3	7.991	4931
2026-09-24T14:28:13+00:00	873819,873822,876247,980965,980997,981029,981061	2986.8	9.555	6641
2026-09-24T14:28:43+00:00	873819,873822,876247,980965,980997,981029,981061	2987.8	9.534	6706
2026-09-24T14:29:13+00:00	873819,873822,876247,980965,980997,981029,981061	2988.0	7.625	4986
2026-09-24T14:29:43+00:00	873819,873822,876247,981857,981889,981921,981953	2988.7	7.880	5012
2026-09-24T14:30:13+00:00	873819,873822,876247,981857,981889,981921,981953	2986.9	8.985	6440
2026-09-24T14:30:43+00:00	873819,873822,876247,981857,981889,981921,981953	2986.7	8.069	5252
2026-09-24T14:31:13+00:00	873819,873822,876247,981857,981889,981921,981953	2988.3	8.686	6319
2026-09-24T14:31:43+00:00	873819,873822,876247,981857,981889,981921,981953	2987.6	8.415	5847
2026-09-24T14:32:13+00:00	873819,873822,876247,982720,982753,982785,982817	2987.4	7.893	5131
2026-09-24T14:32:43+00:00	873819,873822,876247,982720,982753,982785,982817	2986.8	9.045	6145
2026-09-24T14:33:14+00:00	873819,873822,876247,982720,982753,982785,982817	2987.9	9.984	7535
2026-09-24T14:33:44+00:00	873819,873822,876247,982720,982753,982785,982817	2988.0	7.701	5102
2026-09-24T14:34:14+00:00	873819,873822,876247,983772,983804,983836,983868	2988.0	7.793	4822
2026-09-24T14:34:44+00:00	873819,873822,876247,983772,983804,983836,983868	2987.0	9.604	6648
2026-09-24T14:35:14+00:00	873819,873822,876247,983772,983804,983836,983868	2986.8	9.369	6527
